order_id,product_id,add_to_cart_order,reordered
441114,32403,10,0
441114,36849,11,0
441114,22893,12,0
441201,3957,1,1
441201,12254,2,1
441201,7480,3,1
441201,14467,4,1
441201,45633,5,0
441201,5764,6,0
441201,21775,7,1
441201,21903,8,1
441201,25640,9,1
441201,19002,10,0
441201,14651,11,0
441201,46667,12,1
441201,27735,13,0
441201,20734,14,0
441201,5539,15,0
441201,27299,16,0
441368,3308,1,1
441368,35752,2,1
441601,14460,1,0
441601,19416,2,0
441601,41290,3,0
441677,10032,1,0
441677,44527,2,0
441694,20940,1,1
441694,10473,2,1
442028,46129,1,1
442028,280,2,1
442380,19421,1,1
442380,49169,2,1
442380,17794,3,1
442380,47099,4,0
442380,22000,5,0
442380,9006,6,0
442380,40388,7,1
442380,18376,8,0
442646,26165,1,1
442646,45106,2,1
442646,7503,3,0
442646,274,4,0
442646,16083,5,1
442646,41527,6,0
442646,33262,7,0
442646,15995,8,0
442646,48239,9,0
442646,43290,10,0
442873,33753,1,0
442873,9397,2,0
442873,6729,3,0
442986,24841,1,1
442986,37357,2,0
442986,34969,3,0
442986,38383,4,1
442986,17454,5,0
442986,2825,6,1
442986,33290,7,0
442986,8174,8,0
442986,24852,9,1
442986,8727,10,0
442986,18465,11,0
442986,2611,12,1
442986,49215,13,1
442986,5077,14,0
442986,41665,15,1
442986,34197,16,1
442986,11009,17,0
442986,45106,18,0
444179,27241,1,1
444179,12935,2,1
444179,35715,3,1
444179,1463,4,1
444429,22963,1,1
444429,36724,2,0
444429,38689,3,1
444429,40198,4,1
444429,49247,5,1
444429,34993,6,1
444429,15482,7,1
444860,24852,1,1
444860,5077,2,1
444860,30233,3,1
444860,20995,4,1
444860,12644,5,1
444860,17600,6,1
444860,3952,7,1
444860,9438,8,1
444860,42450,9,1
444860,42828,10,1
444860,33731,11,0
444860,39469,12,0
444860,6187,13,0
444860,47792,14,0
444860,48706,15,0
444860,24841,16,0
444860,1463,17,0
445080,26209,1,1
445080,429,2,1
445080,7639,3,1
445080,4086,4,1
445080,28842,5,1
445080,4347,6,1
445080,24852,7,1
445080,10151,8,1
445080,43262,9,1
445080,5818,10,1
445080,29487,11,1
445080,43371,12,0
445080,49683,13,0
445080,38785,14,0
445080,47579,15,0
445080,33452,16,1
445080,28227,17,1
445080,34591,18,1
445080,22497,19,0
445152,13176,1,1
445152,13948,2,1
445152,500,3,1
445152,9189,4,1
445152,18023,5,1
445152,16797,6,1
445152,42265,7,0
445152,45004,8,1
445152,17122,9,0
445286,40386,1,1
445286,3661,2,1
445286,7413,3,1
445286,31848,4,0
445286,11461,5,1
445286,25495,6,0
445286,18523,7,0
445286,28204,8,1
445849,4656,1,1
445849,9449,2,1
445849,27094,3,0
445849,45276,4,1
445849,29432,5,1
445849,30135,6,0
445849,45763,7,1
445849,30169,8,1
445849,22385,9,1
445849,38608,10,1
445932,12341,1,1
445932,22035,2,1
445932,46676,3,1
445932,27730,4,1
446009,13249,1,1
446009,19437,2,1
446009,7835,3,1
446009,20042,4,0
446023,13176,1,1
446023,42719,2,1
446023,47209,3,1
446023,41338,4,1
446023,12254,5,1
446023,38159,6,1
446023,17948,7,1
446023,3826,8,0
446023,32151,9,0
446023,6652,10,0
446023,10749,11,0
446023,16759,12,1
446023,30391,13,0
446250,38451,1,0
446250,23410,2,0
446250,27307,3,0
446250,28199,4,0
446250,18394,5,1
446250,35124,6,0
446250,21288,7,0
446250,9076,8,0
446250,27360,9,1
446250,23929,10,0
446250,35042,11,0
446250,5750,12,1
446250,42460,13,0
446250,22571,14,1
446304,39097,1,1
446304,24852,2,1
446304,5450,3,1
446304,15085,4,1
446304,16168,5,1
446304,6585,6,1
446304,44698,7,0
446304,12378,8,0
446304,9092,9,0
446304,46720,10,0
446374,47630,1,0
446374,44910,2,1
446374,17668,3,0
446655,48697,1,1
446655,9837,2,0
446655,36103,3,1
446655,31683,4,1
446655,47630,5,1
446655,8193,6,1
446655,6424,7,1
446655,30688,8,0
446655,29487,9,1
446655,35750,10,0
446655,44570,11,1
446814,25949,1,1
446814,17898,2,0
446814,7522,3,1
446814,45681,4,1
446814,17713,5,0
446814,48932,6,0
446814,12756,7,1
446814,37886,8,0
446814,3407,9,1
446814,33423,10,0
446814,2626,11,0
447259,13176,1,1
447259,22760,2,1
447259,18811,3,0
447259,7781,4,0
447259,43182,5,1
447259,10753,6,1
447259,47119,7,1
447259,18362,8,0
447259,3265,9,0
447259,5161,10,0
447259,43961,11,1
447259,34358,12,0
447259,22164,13,1
447259,15008,14,0
447259,36058,15,1
447259,11076,16,1
447259,34380,17,1
447259,19821,18,1
447259,20876,19,1
447445,40939,1,0
447445,13259,2,0
447506,27437,1,0
447506,48450,2,0
447506,18994,3,1
447506,29077,4,0
448198,33827,1,1
448198,19041,2,1
448198,25885,3,1
448198,24852,4,1
448198,13866,5,1
448198,27294,6,1
448198,17983,7,1
448198,21376,8,1
448198,2151,9,1
448198,16464,10,1
448198,29095,11,1
448198,33198,12,1
448721,6532,1,0
448721,23085,2,1
448735,47682,1,0
448735,46755,2,0
448735,27845,3,0
448735,37250,4,0
448735,39928,5,0
448827,15221,1,1
448827,44177,2,1
448827,17195,3,1
448827,28634,4,1
448827,21447,5,1
448827,5566,6,1
448827,31343,7,0
448827,13955,8,0
448827,24269,9,1
448827,35727,10,0
448827,6912,11,1
448827,43565,12,0
448827,41385,13,0
448827,12872,14,0
448827,9261,15,0
448827,41831,16,0
448827,31268,17,0
448827,14111,18,0
448827,20156,19,0
448827,2668,20,0
448827,19097,21,0
448827,47577,22,0
448827,16797,23,0
448827,22015,24,1
449111,35951,1,1
449111,48364,2,1
449111,29662,3,1
449111,48957,4,0
449111,14992,5,0
449111,27104,6,1
449462,21616,1,0
449462,19777,2,0
449462,19660,3,1
449462,47209,4,1
449597,24852,1,1
449597,1511,2,1
449597,21567,3,1
449597,6991,4,1
449597,12392,5,1
449597,1616,6,1
449597,33956,7,1
449597,15153,8,1
449597,5748,9,0
449597,32939,10,0
450046,21386,1,1
450046,27554,2,1
450046,16896,3,1
450046,18171,4,1
450046,48835,5,1
450046,5212,6,0
450046,38294,7,1
450046,42828,8,0
450046,12845,9,0
450046,30450,10,0
450046,10305,11,0
450046,28535,12,0
450149,5876,1,1
450149,25931,2,1
450149,15591,3,1
450149,44570,4,1
450149,21195,5,1
450149,26324,6,0
450149,46313,7,0
450149,22475,8,1
450149,41065,9,1
450149,35951,10,0
450149,42244,11,0
450149,47209,12,0
450149,22825,13,0
450383,1379,1,1
450383,34160,2,0
450383,28199,3,1
450383,24852,4,1
450383,38739,5,1
450513,46521,1,1
450513,21572,2,0
450513,10509,3,1
450772,47766,1,1
450772,4487,2,1
450772,39928,3,1
450772,13176,4,1
450772,40723,5,1
450772,26165,6,1
450772,27156,7,1
450772,46069,8,1
450772,31506,9,1
450772,29418,10,0
450772,41789,11,0
450878,5876,1,0
450878,45504,2,1
450878,19057,3,1
450878,5539,4,1
450878,47766,5,1
450878,16797,6,1
450878,5855,7,1
450878,34126,8,0
450878,13629,9,1
450878,9076,10,0
450878,19155,11,1
450878,25340,12,0
450878,2295,13,0
450878,34243,14,0
450976,1211,1,0
450976,47141,2,1
450976,11121,3,1
450976,22340,4,1
450976,27246,5,1
450976,14844,6,1
450976,38803,7,1
450976,23763,8,1
451314,6104,1,1
451314,2846,2,1
451314,39928,3,1
451314,27845,4,1
451314,43014,5,0
451356,40388,1,0
451356,44245,2,0
451356,19005,3,0
451356,36849,4,0
451356,48316,5,0
451356,31672,6,0
451356,46647,7,0
451356,30106,8,0
451356,42350,9,0
451356,9755,10,0
451356,6036,11,1
451356,40332,12,1
451356,9411,13,1
451356,30490,14,1
451356,27102,15,0
451356,3308,16,1
451356,30183,17,1
451356,48843,18,0
451356,47626,19,1
451356,28985,20,0
451356,9076,21,0
451356,32133,22,0
451356,13740,23,0
451356,26221,24,0
451356,16855,25,0
451356,35752,26,0
451356,12872,27,0
451356,38437,28,0
451356,34013,29,0
451356,32330,30,0
451378,24852,1,1
451378,1443,2,1
451378,47766,3,0
451378,34270,4,0
451378,43122,5,0
451378,21137,6,0
451378,2760,7,0
451378,48523,8,0
451378,9534,9,0
451798,38383,1,1
451798,14678,2,0
451798,35749,3,0
451798,21775,4,1
451999,22275,1,1
451999,27509,2,0
451999,47759,3,0
451999,14421,4,1
452001,5876,1,1
452001,41968,2,0
452001,18641,3,0
452001,258,4,0
452001,19213,5,1
452001,33511,6,0
452430,27845,1,0
452430,42958,2,1
452430,19966,3,1
452430,19508,4,1
452483,47893,1,0
452483,17902,2,0
452483,41842,3,1
452483,13176,4,1
452483,31506,5,1
452483,19448,6,1
452483,29432,7,1
452483,1471,8,1
452647,33120,1,1
452647,15592,2,1
452647,47626,3,1
452647,1999,4,0
452647,4799,5,1
452647,39475,6,1
452647,43262,7,0
452647,42768,8,0
452647,17794,9,1
452647,31717,10,1
452647,29307,11,0
452647,34530,12,1
452647,25634,13,1
452647,5735,14,1
452647,23537,15,0
452647,1156,16,0
452647,9444,17,0
452647,43789,18,0
452647,43735,19,0
452647,7916,20,0
452647,21560,21,1
452727,28985,1,1
452727,27325,2,1
452727,30849,3,0
452727,11577,4,0
452737,45123,1,1
452737,19049,2,1
452737,43076,3,1
452737,47626,4,1
452737,27086,5,0
452737,36857,6,0
452737,45613,7,1
452737,9839,8,1
452737,32486,9,1
452737,34126,10,0
452737,23734,11,1
452737,26620,12,0
452737,43122,13,1
452737,10106,14,0
452987,22963,1,1
452987,19677,2,1
452987,10753,3,1
452987,20943,4,1
452987,2102,5,1
452987,13176,6,1
452987,18362,7,1
452987,33095,8,1
452987,27925,9,1
452987,27966,10,1
452987,3390,11,0
453130,5876,1,1
453130,8174,2,1
453130,28204,3,0
453130,40723,4,1
453508,31981,1,1
453508,852,2,1
453508,5386,3,1
453508,11361,4,1
453521,47912,1,0
453521,8490,2,0
453521,26131,3,0
453521,6933,4,0
453521,33000,5,1
453521,34786,6,1
453521,25890,7,1
453521,21683,8,0
453586,32478,1,1
453586,46149,2,1
453927,39275,1,0
453927,37059,2,0
453927,36574,3,0
453948,21267,1,1
453948,23650,2,1
453948,35004,3,0
453948,25197,4,0
453948,48174,5,0
453948,5450,6,0
453948,260,7,0
454700,38928,1,1
456154,34044,1,0
456154,45633,2,0
456154,13198,3,0
456154,11905,4,0
456154,1347,5,0
456154,23427,6,1
456154,32201,7,1
456154,44781,8,1
456154,22935,9,1
456154,20114,10,1
456154,39303,11,0
456154,40396,12,1
456154,40706,13,1
456154,41950,14,0
456154,44661,15,0
456154,8277,16,1
456154,17878,17,1
456154,8518,18,0
456154,15392,19,0
456154,31015,20,0
456331,41782,1,0
456331,49620,2,0
456331,13755,3,1
456331,37203,4,1
456331,16260,5,1
456331,14778,6,1
456331,30949,7,0
456331,30680,8,0
456331,45061,9,0
456331,23888,10,0
456331,47392,11,0
456331,5077,12,1
456331,16223,13,1
456331,37096,14,0
456331,31618,15,0
456331,19468,16,0
456707,34099,1,0
456707,22613,2,1
456707,10017,3,1
456707,39993,4,1
456707,41855,5,0
456707,45066,6,1
457488,5262,1,0
457488,24852,2,1
457488,36574,3,0
457488,42450,4,0
457488,2962,5,1
457488,42244,6,1
457488,42356,7,0
457488,7952,8,0
457488,49621,9,1
457488,19816,10,1
457488,46650,11,0
457488,23400,12,0
457488,34126,13,0
457488,14267,14,0
457488,44014,15,0
457692,27845,1,0
457692,26165,2,1
457692,45977,3,1
457692,45007,4,0
457692,28038,5,1
457692,42356,6,0
457692,31506,7,0
457692,22504,8,0
457692,34137,9,0
457692,45311,10,0
457896,24516,1,1
457896,23528,2,0
457896,41921,3,1
457896,6009,4,1
457896,32971,5,1
457896,2350,6,1
457896,45566,7,0
457896,44224,8,0
457896,16797,9,0
457896,36866,10,0
457896,30169,11,1
457896,35004,12,0
457896,35163,13,0
457896,43735,14,0
457896,45,15,0
457896,13984,16,0
457896,42625,17,0
457896,47626,18,1
457896,2408,19,0
457896,35921,20,1
457896,18894,21,0
457896,16826,22,0
457896,44142,23,0
458192,9210,1,0
458192,4605,2,0
458192,24964,3,0
458192,47766,4,1
458192,15995,5,0
458192,20345,6,1
458192,3599,7,1
458192,42139,8,0
458192,45541,9,1
458192,30117,10,1
458192,48073,11,0
458272,45066,1,1
458272,20691,2,1
458272,40332,3,0
458272,30170,4,0
458272,14897,5,0
458272,38400,6,0
458272,4605,7,1
458272,21795,8,0
458272,16759,9,0
458272,15782,10,0
458724,25256,1,1
458724,28849,2,0
458724,27086,3,1
458724,17830,4,1
458724,39557,5,1
458724,21616,6,1
458724,6141,7,0
458985,46802,1,1
458985,21903,2,1
458985,47209,3,1
458985,41596,4,1
458985,37646,5,1
458985,5785,6,1
458985,1463,7,1
458985,39890,8,1
458985,33438,9,1
458985,311,10,1
458985,7948,11,1
458985,41198,12,1
459191,38374,1,1
459191,25824,2,0
459191,30668,3,0
459191,48795,4,0
459191,27845,5,1
459191,49201,6,0
459191,12955,7,0
459191,5114,8,0
459191,34134,9,0
459191,34745,10,1
459191,19627,11,1
459191,46807,12,0
459191,32647,13,0
459191,30529,14,0
459191,29557,15,0
459191,12492,16,0
459191,21137,17,1
459191,27966,18,1
459191,24373,19,0
459454,196,1,1
459454,46521,2,1
459454,41276,3,1
459454,31651,4,1
459454,46149,5,1
459454,3298,6,1
459454,45051,7,1
459454,22362,8,1
459457,1516,1,1
459457,19625,2,1
459457,46965,3,1
459457,12341,4,1
460569,17867,1,0
460660,2748,1,0
460660,18234,2,0
460660,35887,3,0
460660,37646,4,0
460660,13176,5,0
460660,48679,6,0
460660,14553,7,0
460660,42205,8,0
460660,15261,9,0
460660,14992,10,0
460660,45007,11,0
460660,41065,12,0
460737,47626,1,0
460937,18963,1,0
460937,38618,2,0
460937,44632,3,0
460937,39121,4,1
460937,22159,5,1
460937,21137,6,1
460937,35503,7,0
460982,9366,1,1
460982,18019,2,1
460982,32271,3,1
460982,24852,4,1
460982,29615,5,1
460982,6128,6,1
460982,16486,7,1
461008,7088,1,0
461033,39348,1,1
461033,3487,2,1
461033,1700,3,1
461033,43249,4,0
461033,39966,5,0
461033,24964,6,1
461033,10761,7,1
461033,40804,8,1
461033,18095,9,0
461033,7963,10,1
461033,12020,11,1
461033,37417,12,0
461033,18465,13,1
461033,3599,14,0
461033,29993,15,1
461125,2099,1,0
461125,24852,2,0
461125,27086,3,0
461125,32072,4,0
461125,26038,5,0
461125,28199,6,0
461500,19660,1,1
461500,130,2,1
461602,1823,1,1
461602,5025,2,1
461602,24852,3,1
461602,16953,4,0
461602,10673,5,0
461602,49683,6,0
461602,15290,7,1
461602,38739,8,1
461602,44570,9,1
461602,47626,10,0
461602,2519,11,0
461739,4142,1,1
461739,48559,2,1
461739,22556,3,1
461739,18465,4,0
461739,32857,5,1
461739,16797,6,1
461739,26604,7,1
461739,49683,8,1
461739,28535,9,1
461739,1476,10,1
461888,13514,1,1
461888,10509,2,1
461888,42629,3,1
461888,7987,4,1
461907,44500,1,1
461907,40174,2,1
461907,45622,3,1
461907,33827,4,1
461907,45116,5,1
461907,19048,6,1
461907,48423,7,1
461907,16759,8,1
461907,47788,9,0
461907,32429,10,1
461907,38159,11,0
462100,6046,1,1
462100,43821,2,1
462100,27966,3,1
462100,45368,4,0
462100,24852,5,1
462100,27464,6,0
462100,39877,7,1
462140,11030,1,0
462140,3957,2,0
462140,16965,3,0
462140,30233,4,1
462140,46256,5,0
462140,46667,6,1
462140,47734,7,0
462140,34969,8,0
462494,17794,1,1
462494,44359,2,1
462494,19421,3,1
462494,14739,4,1
462494,8021,5,0
462494,23457,6,0
462494,49264,7,0
462494,8805,8,0
462494,17338,9,0
462494,17334,10,0
462539,42719,1,1
462539,24964,2,1
462747,28613,1,1
462747,36149,2,0
462747,43086,3,0
462747,45819,4,0
462747,33709,5,0
462747,11870,6,0
462892,49324,1,1
462892,47626,2,1
462892,44352,3,1
462892,432,4,1
462892,34969,5,1
462892,46667,6,1
462892,24964,7,1
462892,15290,8,1
462892,47209,9,1
462892,28985,10,1
462892,21903,11,1
462892,31506,12,1
462892,41220,13,1
462892,32557,14,1
462892,37107,15,1
462892,42059,16,0
462892,31066,17,0
462892,35108,18,0
463123,10473,1,1
463123,19511,2,1
463123,3594,3,1
463621,4875,1,0
463621,48548,2,0
463621,7644,3,0
463621,4562,4,1
463621,25903,5,0
463621,2564,6,0
463621,36086,7,0
463621,39275,8,1
463621,6184,9,0
463621,41385,10,1
463621,49517,11,1
463655,34786,1,1
463655,41690,2,1
463655,16462,3,1
463655,41751,4,0
463655,27521,5,1
463655,44142,6,1
463655,27953,7,1
463655,18531,8,1
463655,33000,9,1
463655,43673,10,0
463702,7350,1,1
463702,46475,2,1
463702,44948,3,1
463702,39251,4,1
463702,7175,5,0
463702,32981,6,1
464268,26317,1,1
464268,22362,2,1
464268,5120,3,1
464268,32455,4,1
464449,35221,1,1
464449,26620,2,1
464449,48946,3,0
464449,6987,4,0
464449,8151,5,0
464669,47209,1,0
464669,40198,2,0
464669,30639,3,1
464669,13176,4,0
464669,46886,5,0
464669,30850,6,1
464669,28745,7,0
464669,41007,8,1
464669,23959,9,0
464805,44234,1,0
464805,26882,2,1
464805,46842,3,1
464805,5047,4,0
464805,15412,5,0
464913,24852,1,0
464913,19691,2,0
464913,29487,3,0
464913,45200,4,0
464913,21616,5,0
464913,36919,6,0
464913,45946,7,0
464913,27156,8,0
464913,27415,9,0
464913,14267,10,0
464913,5606,11,0
464913,30620,12,0
464913,13535,13,0
464913,42183,14,0
464913,41621,15,0
464913,48109,16,0
464913,44075,17,0
464913,35132,18,0
464913,5250,19,0
464913,17568,20,0
464913,44969,21,0
464916,4210,1,1
464916,24852,2,1
464916,14146,3,1
464916,35762,4,1
464916,33949,5,0
464916,11679,6,1
464916,39564,7,0
464916,30921,8,0
464916,8424,9,0
464916,38888,10,0
464916,23734,11,1
464916,25952,12,1
464916,17008,13,0
464916,7736,14,0
464916,44943,15,0
464916,29020,16,0
464937,9839,1,1
464937,3957,2,1
464937,11352,3,1
464937,35951,4,1
464937,33303,5,1
464937,21903,6,1
464937,10761,7,1
464937,17600,8,0
464937,12872,9,0
464937,39348,10,0
464937,9339,11,0
464937,38108,12,0
465054,37107,1,0
465054,44389,2,0
465054,34969,3,1
465054,28842,4,1
465135,21137,1,0
465135,13176,2,1
465135,22035,3,1
465135,14947,4,1
465135,5922,5,1
465135,40568,6,1
465135,19376,7,1
465135,4618,8,0
465135,37011,9,0
465135,27811,10,0
465135,43376,11,1
465258,4656,1,1
465258,33000,2,0
465258,8174,3,1
465258,13176,4,0
465258,30489,5,1
465258,18523,6,1
465258,35221,7,1
465258,33468,8,1
465258,12258,9,0
465258,10814,10,0
465258,11005,11,0
465258,6187,12,0
465258,10312,13,0
465258,40411,14,0
465258,11475,15,0
465341,21513,1,0
465341,12756,2,0
465341,10814,3,0
465341,28204,4,0
465341,33716,5,0
465341,17600,6,0
465341,12745,7,0
465341,10768,8,0
465341,29987,9,0
465341,5785,10,0
465341,11712,11,0
465341,19478,12,0
465341,36772,13,0
465341,25588,14,0
465341,28278,15,0
465347,37646,1,0
465347,47209,2,1
465347,27817,3,0
465347,2452,4,1
465347,44781,5,1
465347,29594,6,0
465347,25138,7,1
465347,41806,8,1
465347,37754,9,1
465347,4809,10,1
465347,32515,11,1
465347,45007,12,1
465347,38889,13,1
465347,21614,14,1
465347,28597,15,1
465347,8479,16,1
465347,43560,17,1
465347,9594,18,1
465386,43295,1,0
465386,18362,2,0
465386,9076,3,0
465735,19660,1,1
465735,37710,2,1
465735,31422,3,0
465735,31317,4,0
466305,1695,1,0
466305,17553,2,0
466305,25527,3,0
466305,37947,4,0
466305,49235,5,0
466305,13176,6,0
466305,11499,7,0
466305,27104,8,0
466305,27966,9,0
466305,38558,10,0
466305,31288,11,0
466305,42637,12,0
466305,37766,13,0
466305,3952,14,0
466305,14386,15,0
466305,28123,16,0
466305,5456,17,0
466305,39275,18,0
466305,27012,19,0
466305,26648,20,0
466305,23805,21,0
466305,23765,22,0
466305,16659,23,0
466305,9171,24,0
466305,24160,25,0
466627,5077,1,1
466627,31618,2,1
466627,9068,3,1
466627,15005,4,1
466627,29553,5,1
466627,43207,6,1
466627,33909,7,1
466627,16953,8,0
466627,16393,9,0
466627,44234,10,0
466627,10032,11,0
466627,29315,12,1
466787,23265,1,1
466787,21137,2,0
466787,26604,3,0
466787,35951,4,0
466787,5646,5,0
466787,33279,6,0
466787,17902,7,0
466787,30776,8,0
466787,14578,9,1
466787,26209,10,0
466787,47626,11,0
466787,9515,12,0
466875,31102,1,1
466875,46666,2,1
466875,39962,3,1
466875,37119,4,1
466875,10193,5,1
466875,21019,6,1
466875,2838,7,1
466875,35289,8,1
466975,39928,1,0
466975,23373,2,0
466975,22935,3,0
466975,20015,4,0
466975,4421,5,0
466975,4799,6,0
466975,13176,7,0
467118,21267,1,1
467118,5337,2,1
467118,27344,3,1
467118,41259,4,1
467118,20520,5,1
467118,22935,6,1
467118,16185,7,1
467118,34126,8,1
467118,24964,9,1
467118,26209,10,1
467133,27845,1,1
467133,36011,2,1
467133,44949,3,1
467133,24852,4,0
467133,26790,5,0
467133,38273,6,1
467133,3283,7,0
467133,46720,8,0
467133,41220,9,0
467133,36287,10,1
467133,5020,11,0
467133,9122,12,0
467133,49164,13,0
467133,204,14,0
467466,38768,1,1
467466,33768,2,1
467466,33000,3,1
467947,33316,1,1
467947,48864,2,1
467947,14668,3,1
467947,26312,4,1
467947,2846,5,0
467947,45916,6,0
467947,1726,7,0
467947,21926,8,1
467947,33493,9,0
467947,8536,10,1
467947,14869,11,0
467951,49605,1,1
467951,33508,2,1
467951,13870,3,1
467951,24852,4,1
467951,47766,5,1
467951,23909,6,1
467951,27086,7,1
467951,34668,8,1
467951,1234,9,0
467951,20915,10,1
467951,16797,11,0
467951,26604,12,1
467951,43352,13,1
467951,13627,14,0
468112,21195,1,1
468112,19767,2,1
468447,30678,1,0
468447,5886,2,0
468447,36076,3,0
468447,47626,4,1
468447,42625,5,1
468447,12597,6,1
468447,19019,7,1
468447,13176,8,1
468447,47209,9,1
468447,42828,10,1
468447,7781,11,1
468447,38844,12,1
468447,34380,13,0
468447,41177,14,1
468447,48313,15,1
468447,29598,16,0
468447,10243,17,0
468447,31506,18,1
468612,20619,1,1
468612,14947,2,1
468612,12456,3,1
468612,29675,4,0
468612,4605,5,1
468612,16823,6,0
468612,14197,7,0
468612,13780,8,1
468612,45264,9,0
468612,34126,10,1
468612,40706,11,1
468612,25513,12,1
468612,47766,13,1
468612,8277,14,1
468612,30450,15,1
468612,27845,16,1
468612,33000,17,0
468687,24852,1,1
468687,21616,2,1
468687,26790,3,1
468687,47759,4,1
468709,35951,1,0
468709,4071,2,1
468709,24009,3,0
468709,24120,4,1
468709,260,5,0
468727,14947,1,1
468727,24852,2,1
468727,27845,3,1
468727,47766,4,1
468727,7753,5,1
468727,4920,6,1
468727,35132,7,1
468727,15613,8,1
468727,36968,9,1
468727,2078,10,0
468727,29987,11,0
468727,20042,12,1
468833,27086,1,1
468833,34551,2,1
468833,33489,3,1
468833,10312,4,1
468949,36735,1,1
468949,27344,2,1
468949,38689,3,1
468949,36724,4,1
468949,49247,5,1
468949,40198,6,1
468949,34993,7,1
468949,9076,8,1
468949,37158,9,1
469244,39928,1,1
469244,46575,2,0
469244,39527,3,1
469244,6336,4,0
469244,46584,5,0
469244,9598,6,1
469244,17007,7,0
469244,7963,8,0
469244,13225,9,0
469244,39097,10,0
469244,39275,11,0
469244,19019,12,0
469278,33120,1,1
469278,4799,2,1
469278,15592,3,1
469278,47626,4,1
469278,34358,5,1
469278,15937,6,1
469278,21267,7,1
469278,21560,8,1
469278,23801,9,1
469285,21601,1,1
469285,24852,2,0
469285,46260,3,1
469285,4697,4,1
469285,13203,5,0
469285,13304,6,0
469285,48705,7,0
469285,23011,8,0
469285,17616,9,0
469285,39993,10,0
469285,4605,11,0
469285,28204,12,0
469285,9076,13,0
469285,41729,14,0
469285,14992,15,0
469285,49107,16,0
469474,38689,1,1
469474,39990,2,1
469474,11250,3,1
469474,42701,4,1
469474,12872,5,1
469474,21267,6,1
469474,25821,7,1
469521,47141,1,1
469521,26096,2,1
469521,24427,3,0
469533,33198,1,1
469533,23516,2,1
469533,34551,3,1
469533,43920,4,0
469847,8277,1,0
469847,18567,2,1
469847,34124,3,1
469847,12872,4,0
469847,35018,5,0
470595,20082,1,1
470595,38277,2,1
470595,6003,3,1
470595,14742,4,0
470595,33731,5,1
470595,12206,6,0
470595,1446,7,0
470595,38313,8,1
470595,39578,9,0
470595,9598,10,0
470595,12576,11,0
470865,9405,1,1
470865,24799,2,1
470865,36865,3,1
470865,13263,4,1
470865,38689,5,1
470865,5212,6,1
470865,1545,7,1
470865,21903,8,1
470865,5120,9,1
471138,10673,1,0
471138,23644,2,0
471138,18362,3,0
471138,6489,4,0
471138,36810,5,0
471138,14183,6,0
471138,25836,7,0
471138,48395,8,0
471138,29095,9,1
471138,14612,10,0
471187,48679,1,1
471187,43484,2,0
471187,45603,3,0
471187,19894,4,0
471187,22947,5,0
471187,47823,6,0
471187,47626,7,1
471187,24964,8,1
471187,42265,9,1
471187,47209,10,1
471187,1571,11,0
471187,34966,12,0
471413,31848,1,0
471413,18523,2,0
471413,13588,3,0
471413,27100,4,0
471413,49235,5,0
471413,40310,6,0
471413,10650,7,0
471440,35762,1,1
471440,24114,2,1
471440,10939,3,1
471440,23232,4,1
471440,40542,5,1
471440,26831,6,1
471440,39590,7,0
471440,21277,8,0
471440,36307,9,0
471627,33815,1,1
471627,48230,2,1
471627,40706,3,1
471627,9594,4,0
471627,21137,5,1
471627,42265,6,1
471627,39275,7,1
471627,41806,8,1
471627,37754,9,1
471627,32515,10,1
471627,4809,11,1
471627,35343,12,1
471627,38777,13,0
471656,8021,1,1
471656,19660,2,1
471656,13176,3,1
471656,37646,4,0
471656,41556,5,0
471656,32691,6,0
471656,36772,7,0
471656,5194,8,0
471723,13176,1,1
471723,25890,2,1
471723,13378,3,1
471723,11134,4,0
471868,4799,1,1
471868,27086,2,1
471868,25890,3,1
471868,24263,4,1
471868,10091,5,1
471868,34786,6,1
471868,47260,7,0
471868,28836,8,0
471868,16797,9,0
472189,23579,1,1
472189,47717,2,1
472189,19057,3,0
472189,27086,4,1
472189,5161,5,1
472189,14947,6,1
472189,20119,7,1
472189,38656,8,1
472189,7513,9,0
472630,7715,1,1
472630,24852,2,1
472630,45066,3,1
472630,42951,4,1
472630,14979,5,0
472777,5406,1,1
472777,47780,2,1
472796,2846,1,1
472796,29662,2,1
472796,12341,3,1
472796,39928,4,1
472796,13730,5,1
472796,13176,6,1
472796,17704,7,0
472796,13717,8,1
472796,12496,9,0
473174,23427,1,1
473174,20114,2,1
473174,44706,3,1
473174,4809,4,1
473174,48230,5,1
473174,37754,6,1
473174,41806,7,1
473174,8479,8,1
473174,25753,9,1
473174,2326,10,1
473174,32734,11,1
473174,34044,12,1
473174,8277,13,1
473174,38889,14,0
473174,26209,15,1
473174,31717,16,1
473469,36550,1,1
473469,13176,2,1
473469,12409,3,1
473524,9893,1,0
473524,48142,2,0
473524,15097,3,0
473524,39408,4,1
473524,28199,5,0
473524,47141,6,0
473764,44632,1,1
473764,1063,2,1
473764,18035,3,1
473764,20119,4,1
473764,21295,5,1
473764,35503,6,1
473764,29447,7,1
473764,43086,8,1
473764,30391,9,1
473764,8758,10,1
473764,33120,11,1
473764,27344,12,1
473927,196,1,1
473927,33783,2,1
473927,21572,3,1
473927,13032,4,1
473927,16953,5,1
473927,39863,6,1
473927,6901,7,1
473927,26348,8,1
473927,40969,9,1
473927,19348,10,0
473927,9974,11,0
474239,43115,1,1
474239,49235,2,1
474239,38371,3,1
